      Time   Sample #  Type  Sub Chan  Num	Aux
 4:10:41.700  1504170     N    0    0    0
 4:10:42.510  1504251     N    0    0    0
 4:10:43.330  1504333     N    0    0    0
 4:10:44.170  1504417     N    0    0    0
 4:10:45.010  1504501     N    0    0    0
 4:10:45.900  1504590     N    0    0    0
 4:10:46.860  1504686     N    0    0    0
 4:10:47.890  1504789     N    0    0    0
 4:10:48.920  1504892     N    0    0    0
 4:10:50.050  1505005     N    0    0    0
 4:10:51.150  1505115     N    0    0    0
 4:10:52.300  1505230     N    0    0    0
 4:10:53.410  1505341     N    0    0    0
 4:10:54.470  1505447     N    0    0    0
 4:10:55.570  1505557     N    0    0    0
 4:10:56.640  1505664     N    0    0    0
 4:10:57.680  1505768     N    0    0    0
 4:10:58.710  1505871     N    0    0    0
 4:10:59.720  1505972     N    0    0    0
 4:11:00.660  1506066     N    0    0    0
 4:11:01.640  1506164     N    0    0    0
 4:11:02.640  1506264     N    0    0    0
 4:11:03.600  1506360     N    0    0    0
 4:11:04.540  1506454     N    0    0    0
 4:11:05.540  1506554     N    0    0    0
 4:11:06.570  1506657     N    0    0    0
 4:11:07.570  1506757     N    0    0    0
 4:11:08.540  1506854     N    0    0    0
 4:11:09.620  1506962     N    0    0    0
 4:11:10.660  1507066     N    0    0    0
 4:11:11.620  1507162     N    0    0    0
 4:11:12.600  1507260     N    0    0    0
 4:11:13.630  1507363     N    0    0    0
 4:11:14.610  1507461     N    0    0    0
 4:11:15.670  1507567     N    0    0    0
 4:11:16.760  1507676     N    0    0    0
 4:11:17.790  1507779     N    0    0    0
 4:11:18.900  1507890     N    0    0    0
 4:11:19.990  1507999     N    0    0    0
 4:11:20.920  1508092     N    0    0    0
 4:11:21.830  1508183     N    0    0    0
 4:11:22.680  1508268     N    0    0    0
 4:11:23.450  1508345     N    0    0    0
 4:11:24.200  1508420     N    0    0    0
 4:11:24.960  1508496     N    0    0    0
 4:11:25.730  1508573     N    0    0    0
 4:11:26.510  1508651     N    0    0    0
 4:11:27.290  1508729     N    0    0    0
 4:11:28.090  1508809     N    0    0    0
 4:11:28.890  1508889     N    0    0    0
 4:11:29.670  1508967     N    0    0    0
 4:11:30.450  1509045     N    0    0    0
 4:11:31.250  1509125     N    0    0    0
 4:11:32.050  1509205     N    0    0    0
 4:11:32.920  1509292     N    0    0    0
 4:11:33.940  1509394     N    0    0    0
 4:11:35.010  1509501     N    0    0    0
 4:11:36.040  1509604     N    0    0    0
 4:11:37.150  1509715     N    0    0    0
 4:11:38.180  1509818     N    0    0    0
 4:11:39.240  1509924     N    0    0    0
 4:11:40.330  1510033     N    0    0    0
 4:11:41.340  1510134     N    0    0    0
 4:11:42.350  1510235     N    0    0    0
 4:11:43.390  1510339     N    0    0    0
 4:11:44.370  1510437     N    0    0    0
 4:11:45.330  1510533     N    0    0    0
 4:11:46.350  1510635     N    0    0    0
 4:11:47.290  1510729     N    0    0    0
 4:11:48.220  1510822     N    0    0    0
 4:11:49.190  1510919     N    0    0    0
 4:11:50.150  1511015     N    0    0    0
 4:11:51.060  1511106     N    0    0    0
 4:11:52.020  1511202     N    0    0    0
 4:11:52.980  1511298     N    0    0    0
 4:11:53.910  1511391     N    0    0    0
 4:11:54.860  1511486     N    0    0    0
 4:11:55.950  1511595     N    0    0    0
 4:11:56.960  1511696     N    0    0    0
 4:11:58.000  1511800     N    0    0    0
 4:11:59.170  1511917     N    0    0    0
 4:12:00.240  1512024     N    0    0    0
 4:12:01.300  1512130     N    0    0    0
 4:12:02.460  1512246     N    0    0    0
 4:12:03.570  1512357     N    0    0    0
 4:12:04.520  1512452     N    0    0    0
 4:12:05.580  1512558     N    0    0    0
 4:12:06.550  1512655     N    0    0    0
 4:12:07.500  1512750     N    0    0    0
 4:12:08.500  1512850     N    0    0    0
 4:12:09.570  1512957     N    0    0    0
 4:12:10.490  1513049     N    0    0    0
 4:12:11.360  1513136     N    0    0    0
 4:12:12.280  1513228     N    0    0    0
 4:12:13.210  1513321     N    0    0    0
 4:12:14.030  1513403     N    0    0    0
 4:12:14.830  1513483     N    0    0    0
 4:12:15.630  1513563     N    0    0    0
 4:12:16.390  1513639     N    0    0    0
 4:12:17.130  1513713     N    0    0    0
 4:12:17.860  1513786     N    0    0    0
 4:12:18.620  1513862     N    0    0    0
 4:12:19.420  1513942     N    0    0    0
 4:12:20.240  1514024     N    0    0    0
 4:12:21.170  1514117     N    0    0    0
 4:12:22.280  1514228     N    0    0    0
 4:12:23.380  1514338     N    0    0    0
 4:12:24.590  1514459     N    0    0    0
 4:12:25.740  1514574     N    0    0    0
 4:12:26.840  1514684     N    0    0    0
 4:12:27.960  1514796     N    0    0    0
 4:12:29.010  1514901     N    0    0    0
 4:12:30.050  1515005     N    0    0    0
 4:12:31.120  1515112     N    0    0    0
 4:12:32.160  1515216     N    0    0    0
 4:12:33.180  1515318     N    0    0    0
 4:12:34.240  1515424     N    0    0    0
 4:12:35.230  1515523     N    0    0    0
 4:12:36.170  1515617     N    0    0    0
 4:12:37.130  1515713     N    0    0    0
 4:12:38.150  1515815     N    0    0    0
 4:12:39.120  1515912     N    0    0    0
 4:12:40.080  1516008     N    0    0    0
 4:12:41.090  1516109     N    0    0    0
 4:12:42.040  1516204     N    0    0    0
 4:12:43.040  1516304     N    0    0    0
 4:12:44.150  1516415     N    0    0    0
 4:12:45.180  1516518     N    0    0    0
 4:12:46.260  1516626     N    0    0    0
 4:12:47.400  1516740     N    0    0    0
 4:12:48.540  1516854     N    0    0    0
 4:12:49.680  1516968     N    0    0    0
 4:12:50.850  1517085     N    0    0    0
 4:12:51.980  1517198     N    0    0    0
 4:12:53.170  1517317     N    0    0    0
 4:12:54.360  1517436     N    0    0    0
 4:12:55.430  1517543     N    0    0    0
 4:12:56.520  1517652     N    0    0    0
 4:12:57.530  1517753     N    0    0    0
 4:12:58.400  1517840     N    0    0    0
 4:12:59.240  1517924     N    0    0    0
 4:13:00.040  1518004     N    0    0    0
 4:13:00.810  1518081     N    0    0    0
 4:13:01.590  1518159     N    0    0    0
 4:13:02.360  1518236     N    0    0    0
 4:13:03.120  1518312     N    0    0    0
 4:13:03.890  1518389     N    0    0    0
 4:13:04.670  1518467     N    0    0    0
 4:13:05.460  1518546     N    0    0    0
 4:13:06.290  1518629     N    0    0    0
 4:13:07.170  1518717     N    0    0    0
 4:13:08.280  1518828     N    0    0    0
 4:13:09.390  1518939     N    0    0    0
 4:13:10.540  1519054     N    0    0    0
 4:13:11.630  1519163     N    0    0    0
 4:13:12.710  1519271     N    0    0    0
 4:13:13.820  1519382     N    0    0    0
 4:13:14.850  1519485     N    0    0    0
 4:13:15.870  1519587     N    0    0    0
 4:13:16.920  1519692     N    0    0    0
 4:13:17.990  1519799     N    0    0    0
 4:13:19.080  1519908     N    0    0    0
 4:13:20.240  1520024     N    0    0    0
 4:13:21.350  1520135     N    0    0    0
 4:13:22.370  1520237     N    0    0    0
 4:13:23.440  1520344     N    0    0    0
 4:13:24.470  1520447     N    0    0    0
 4:13:25.450  1520545     N    0    0    0
 4:13:26.440  1520644     N    0    0    0
 4:13:27.450  1520745     N    0    0    0
 4:13:28.410  1520841     N    0    0    0
 4:13:29.440  1520944     N    0    0    0
 4:13:30.600  1521060     N    0    0    0
 4:13:31.640  1521164     N    0    0    0
 4:13:32.710  1521271     N    0    0    0
 4:13:33.810  1521381     N    0    0    0
 4:13:34.850  1521485     N    0    0    0
 4:13:35.850  1521585     N    0    0    0
 4:13:36.910  1521691     N    0    0    0
 4:13:37.950  1521795     N    0    0    0
 4:13:38.950  1521895     N    0    0    0
 4:13:40.010  1522001     N    0    0    0
 4:13:41.060  1522106     N    0    0    0
 4:13:42.000  1522200     N    0    0    0
 4:13:42.930  1522293     N    0    0    0
 4:13:43.840  1522384     N    0    0    0
 4:13:44.680  1522468     N    0    0    0
 4:13:45.500  1522550     N    0    0    0
 4:13:46.450  1522645     N    0    0    0
 4:13:47.340  1522734     N    0    0    0
 4:13:48.200  1522820     N    0    0    0
 4:13:49.060  1522906     N    0    0    0
 4:13:49.910  1522991     N    0    0    0
 4:13:50.740  1523074     N    0    0    0
 4:13:51.590  1523159     N    0    0    0
 4:13:52.580  1523258     N    0    0    0
 4:13:53.550  1523355     N    0    0    0
 4:13:54.700  1523470     N    0    0    0
 4:13:55.830  1523583     N    0    0    0
 4:13:56.950  1523695     N    0    0    0
 4:13:58.110  1523811     N    0    0    0
 4:13:59.280  1523928     N    0    0    0
 4:14:00.370  1524037     N    0    0    0
 4:14:01.480  1524148     N    0    0    0
 4:14:02.540  1524254     N    0    0    0
 4:14:03.530  1524353     N    0    0    0
 4:14:04.530  1524453     N    0    0    0
 4:14:05.510  1524551     N    0    0    0
 4:14:06.470  1524647     N    0    0    0
 4:14:07.430  1524743     N    0    0    0
 4:14:08.500  1524850     N    0    0    0
 4:14:09.520  1524952     N    0    0    0
 4:14:10.590  1525059     N    0    0    0
 4:14:11.730  1525173     N    0    0    0
 4:14:12.810  1525281     N    0    0    0
 4:14:13.990  1525399     N    0    0    0
 4:14:15.140  1525514     N    0    0    0
 4:14:16.250  1525625     N    0    0    0
 4:14:17.390  1525739     N    0    0    0
 4:14:18.540  1525854     N    0    0    0
 4:14:19.600  1525960     N    0    0    0
 4:14:20.730  1526073     N    0    0    0
 4:14:21.850  1526185     N    0    0    0
 4:14:22.870  1526287     N    0    0    0
 4:14:23.940  1526394     N    0    0    0
 4:14:24.950  1526495     N    0    0    0
 4:14:25.920  1526592     N    0    0    0
 4:14:27.020  1526702     N    0    0    0
 4:14:27.960  1526796     N    0    0    0
 4:14:28.790  1526879     N    0    0    0
 4:14:29.630  1526963     N    0    0    0
 4:14:30.490  1527049     N    0    0    0
 4:14:31.310  1527131     N    0    0    0
 4:14:32.170  1527217     N    0    0    0
 4:14:33.060  1527306     N    0    0    0
 4:14:33.900  1527390     N    0    0    0
 4:14:34.730  1527473     N    0    0    0
 4:14:35.560  1527556     N    0    0    0
 4:14:36.420  1527642     N    0    0    0
 4:14:37.320  1527732     N    0    0    0
 4:14:38.310  1527831     N    0    0    0
 4:14:39.320  1527932     N    0    0    0
 4:14:40.460  1528046     N    0    0    0
 4:14:41.610  1528161     N    0    0    0
 4:14:42.690  1528269     N    0    0    0
 4:14:43.810  1528381     N    0    0    0
 4:14:44.890  1528489     N    0    0    0
 4:14:45.980  1528598     N    0    0    0
 4:14:47.120  1528712     N    0    0    0
 4:14:48.160  1528816     N    0    0    0
 4:14:49.220  1528922     N    0    0    0
 4:14:50.290  1529029     N    0    0    0
 4:14:51.290  1529129     N    0    0    0
 4:14:52.310  1529231     N    0    0    0
 4:14:53.360  1529336     N    0    0    0
 4:14:54.320  1529432     N    0    0    0
 4:14:55.300  1529530     N    0    0    0
 4:14:56.280  1529628     N    0    0    0
 4:14:57.200  1529720     N    0    0    0
 4:14:58.140  1529814     N    0    0    0
 4:14:59.300  1529930     N    0    0    0
 4:15:00.410  1530041     N    0    0    0
 4:15:01.440  1530144     N    0    0    0
 4:15:02.560  1530256     N    0    0    0
 4:15:03.740  1530374     N    0    0    0
 4:15:04.830  1530483     N    0    0    0
 4:15:05.990  1530599     N    0    0    0
 4:15:07.150  1530715     N    0    0    0
 4:15:08.220  1530822     N    0    0    0
 4:15:09.400  1530940     N    0    0    0
 4:15:10.580  1531058     N    0    0    0
 4:15:11.700  1531170     N    0    0    0
 4:15:12.780  1531278     N    0    0    0
 4:15:13.770  1531377     N    0    0    0
 4:15:14.640  1531464     N    0    0    0
 4:15:15.470  1531547     N    0    0    0
 4:15:16.360  1531636     N    0    0    0
 4:15:17.170  1531717     N    0    0    0
 4:15:18.010  1531801     N    0    0    0
 4:15:18.880  1531888     N    0    0    0
 4:15:19.710  1531971     N    0    0    0
 4:15:20.560  1532056     N    0    0    0
 4:15:21.380  1532138     N    0    0    0
 4:15:22.200  1532220     N    0    0    0
 4:15:23.080  1532308     N    0    0    0
 4:15:24.090  1532409     N    0    0    0
 4:15:25.120  1532512     N    0    0    0
 4:15:26.200  1532620     N    0    0    0
 4:15:27.200  1532720     N    0    0    0
 4:15:28.220  1532822     N    0    0    0
 4:15:29.270  1532927     N    0    0    0
 4:15:30.250  1533025     N    0    0    0
 4:15:31.360  1533136     N    0    0    0
 4:15:32.480  1533248     N    0    0    0
 4:15:33.530  1533353     N    0    0    0
 4:15:34.610  1533461     N    0    0    0
 4:15:35.670  1533567     N    0    0    0
 4:15:36.670  1533667     N    0    0    0
 4:15:37.690  1533769     N    0    0    0
 4:15:38.690  1533869     N    0    0    0
 4:15:39.660  1533966     N    0    0    0
 4:15:40.660  1534066     N    0    0    0
 4:15:41.750  1534175     N    0    0    0
 4:15:42.770  1534277     N    0    0    0
 4:15:43.880  1534388     N    0    0    0
 4:15:45.000  1534500     N    0    0    0
 4:15:46.040  1534604     N    0    0    0
 4:15:47.100  1534710     N    0    0    0
 4:15:48.220  1534822     N    0    0    0
 4:15:49.270  1534927     N    0    0    0
 4:15:50.330  1535033     N    0    0    0
 4:15:51.390  1535139     N    0    0    0
 4:15:52.430  1535243     N    0    0    0
 4:15:53.430  1535343     N    0    0    0
 4:15:54.540  1535454     N    0    0    0
 4:15:55.680  1535568     N    0    0    0
 4:15:56.710  1535671     N    0    0    0
 4:15:57.840  1535784     N    0    0    0
 4:15:59.030  1535903     N    0    0    0
 4:16:00.040  1536004     N    0    0    0
 4:16:00.950  1536095     N    0    0    0
 4:16:01.780  1536178     N    0    0    0
 4:16:02.580  1536258     N    0    0    0
 4:16:03.390  1536339     N    0    0    0
 4:16:04.180  1536418     N    0    0    0
 4:16:04.950  1536495     N    0    0    0
 4:16:05.740  1536574     N    0    0    0
 4:16:06.610  1536661     N    0    0    0
 4:16:07.450  1536745     N    0    0    0
 4:16:08.200  1536820     N    0    0    0
 4:16:08.970  1536897     N    0    0    0
 4:16:09.720  1536972     N    0    0    0
 4:16:10.480  1537048     N    0    0    0
 4:16:11.230  1537123     N    0    0    0
 4:16:12.040  1537204     N    0    0    0
 4:16:12.910  1537291     N    0    0    0
 4:16:13.870  1537387     N    0    0    0
 4:16:14.840  1537484     N    0    0    0
 4:16:15.910  1537591     N    0    0    0
 4:16:16.940  1537694     N    0    0    0
 4:16:17.920  1537792     N    0    0    0
 4:16:18.960  1537896     N    0    0    0
 4:16:19.870  1537987     N    0    0    0
 4:16:20.700  1538070     N    0    0    0
 4:16:21.580  1538158     N    0    0    0
 4:16:22.610  1538261     N    0    0    0
 4:16:23.610  1538361     N    0    0    0
 4:16:24.650  1538465     N    0    0    0
 4:16:25.740  1538574     N    0    0    0
 4:16:26.780  1538678     N    0    0    0
 4:16:27.760  1538776     N    0    0    0
 4:16:28.780  1538878     N    0    0    0
 4:16:29.820  1538982     N    0    0    0
 4:16:30.780  1539078     N    0    0    0
 4:16:31.750  1539175     N    0    0    0
 4:16:32.860  1539286     N    0    0    0
 4:16:33.850  1539385     N    0    0    0
 4:16:34.860  1539486     N    0    0    0
 4:16:36.010  1539601     N    0    0    0
 4:16:37.040  1539704     N    0    0    0
 4:16:38.080  1539808     N    0    0    0
 4:16:39.200  1539920     N    0    0    0
 4:16:40.230  1540023     N    0    0    0
 4:16:41.340  1540134     N    0    0    0
 4:16:42.470  1540247     N    0    0    0
 4:16:43.510  1540351     N    0    0    0
 4:16:44.710  1540471     N    0    0    0
 4:16:45.820  1540582     N    0    0    0
 4:16:46.850  1540685     N    0    0    0
 4:16:47.890  1540789     N    0    0    0
 4:16:48.810  1540881     N    0    0    0
 4:16:49.640  1540964     N    0    0    0
 4:16:50.470  1541047     N    0    0    0
 4:16:51.280  1541128     N    0    0    0
 4:16:52.070  1541207     N    0    0    0
 4:16:52.840  1541284     N    0    0    0
 4:16:53.600  1541360     N    0    0    0
 4:16:54.350  1541435     N    0    0    0
 4:16:55.080  1541508     N    0    0    0
 4:16:55.800  1541580     N    0    0    0
 4:16:56.510  1541651     N    0    0    0
 4:16:57.200  1541720     N    0    0    0
